league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ESP-La Liga,2223,Rayo Vallecano,Santiago Comesaña,4,2022,145,7070,M S,35,2498,3,2.689192680642009,3,2.689192680642009,2,1.8044728748500347,25,41,6,0,7.891891127452254,5.114978757686913
ESP-La Liga,2223,Rayo Vallecano,Sergio Camello,4,2022,145,7528,F S,38,2442,6,7.05746890977025,6,7.05746890977025,5,2.189080720767379,76,28,1,0,9.704236967489123,1.7313141617923975
ESP-La Liga,2223,Rayo Vallecano,Stole Dimitrievski,4,2022,145,2619,GK,37,3325,0,0.0,0,0.0,0,0.0066380100324749,0,1,4,0,1.498534000478685,1.49189599044621
ESP-La Liga,2223,Rayo Vallecano,Unai López,4,2022,145,4091,M S,34,1218,1,1.1796559831127524,1,1.1796559831127524,2,1.0152464844286442,26,21,2,0,4.072189535945654,3.128623991273344
ESP-La Liga,2223,Rayo Vallecano,Álvaro García,4,2022,145,7071,D M S,35,2923,5,3.518818292766809,5,3.518818292766809,5,5.357935098931193,51,48,7,0,10.664880255237222,4.134054873138666
ESP-La Liga,2223,Rayo Vallecano,Óscar Trejo,4,2022,145,3208,F M S,34,2212,3,3.2997434101998806,2,1.8131883330643177,4,2.890318663790822,24,43,9,0,8.164497144520283,4.544045289978385
ESP-La Liga,2223,Rayo Vallecano,Óscar Valentín,4,2022,145,9811,M S,34,2569,0,0.3034171825274825,0,0.3034171825274825,0,0.7375471564009786,12,19,11,0,5.178929050453007,4.546009203419089
ESP-La Liga,2223,Real Betis,Abner,4,2022,153,11318,D S,13,603,0,1.8194233188405635,0,1.8194233188405635,0,0.146367241628468,5,2,2,0,2.323505156673491,0.5079159941524267
ESP-La Liga,2223,Real Betis,Aitor Ruibal,4,2022,153,6427,D M S,26,1448,0,0.5571739580482244,0,0.5571739580482244,0,2.346844137646258,14,16,4,1,5.178425929509103,2.8682103296741843
ESP-La Liga,2223,Real Betis,Andrés Guardado,4,2022,153,6164,M S,26,1378,1,0.2299187686294317,1,0.2299187686294317,1,1.3099555391818285,8,12,7,0,5.419102349318564,4.3238704381510615
ESP-La Liga,2223,Real Betis,Ayoze Pérez,4,2022,153,770,F M S,19,1413,3,4.819808043539524,3,4.819808043539524,1,2.088960354216397,33,13,3,0,8.787146365270019,3.4517416898161173
ESP-La Liga,2223,Real Betis,Borja Iglesias,4,2022,153,2543,F S,35,2406,15,15.634133275598288,10,11.174591269344091,3,2.9218252673745155,63,22,2,1,15.96169090270996,3.046393381431699
ESP-La Liga,2223,Real Betis,Claudio Bravo,4,2022,153,1731,GK,12,1080,0,0.0,0,0.0,0,0.0,0,0,2,0,1.1741032022982836,1.1741032022982836
ESP-La Liga,2223,Real Betis,Edgar González,4,2022,153,8142,D S,25,1768,0,1.3315103203058245,0,1.3315103203058245,0,1.0717839896678925,9,2,4,2,5.15752468071878,4.70663938485086
ESP-La Liga,2223,Real Betis,Fran Delgado,4,2022,153,8753,S,1,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2223,Real Betis,Félix Garreta,4,2022,153,11223,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0215403009206056,0.0215403009206056
ESP-La Liga,2223,Real Betis,Germán Pezzella,4,2022,153,2143,D S,31,2527,0,0.8582883179187775,0,0.8582883179187775,0,0.2160987611860036,10,4,4,3,4.784965822473168,4.650303253903985
ESP-La Liga,2223,Real Betis,Guido Rodríguez,4,2022,153,8267,M S,34,2884,1,1.4510285509750247,1,1.4510285509750247,0,0.4035670598968863,22,11,8,0,7.314742582850158,6.796053310856223
ESP-La Liga,2223,Real Betis,Joaquín,4,2022,153,2148,M S,22,437,0,1.2070288117974997,0,1.2070288117974997,2,1.7245519757270813,8,20,2,0,4.602992627769709,2.6242591999471188
ESP-La Liga,2223,Real Betis,Juan Cruz,4,2022,153,6759,M S,6,168,1,0.3901432901620865,1,0.3901432901620865,0,0.0611808001995086,5,2,1,0,0.4767379909753799,0.0254142004996538
ESP-La Liga,2223,Real Betis,Juan Miranda,4,2022,153,7286,D S,21,1472,3,2.5308494847267866,3,2.5308494847267866,2,2.913688050583005,21,20,1,1,6.685486979782581,3.006819574162364
ESP-La Liga,2223,Real Betis,Juanmi,4,2022,153,897,M S,22,926,4,4.853912426158786,4,4.853912426158786,0,1.2066011186689138,19,4,3,0,7.613409383222461,2.110602483153343
ESP-La Liga,2223,Real Betis,Loren Morón,4,2022,153,6528,S,2,9,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
ESP-La Liga,2223,Real Betis,Luiz Felipe,4,2022,153,6177,D S,23,1771,0,0.1663179863244295,0,0.1663179863244295,0,0.7027819231152534,3,3,3,3,3.96438960917294,3.945097664371133
ESP-La Liga,2223,Real Betis,Luiz Henrique,4,2022,153,11030,M S,33,1815,1,2.778680534102022,1,2.778680534102022,3,2.830851621925831,42,17,6,0,7.999365082941949,3.289448898285628
ESP-La Liga,2223,Real Betis,Martín Montoya,4,2022,153,1950,D,6,466,0,0.0403444766998291,0,0.0403444766998291,0,0.3888237029314041,1,4,1,0,1.4734594821929932,1.2701837718486786
ESP-La Liga,2223,Real Betis,Nabil Fekir,4,2022,153,3667,M S,15,963,2,2.491073722019792,1,1.7477963026612997,2,2.637178413569927,25,23,4,1,4.751465296372771,1.970035683363676
ESP-La Liga,2223,Real Betis,Paul Akouokou,4,2022,153,7355,D M S,12,417,0,0.0946320500224828,0,0.0946320500224828,0,0.0,3,0,3,0,0.5881002955138683,0.5444467961788177
ESP-La Liga,2223,Real Betis,Robert,4,2022,153,7251,S,2,44,0,0.0,0,0.0,0,0.4652479887008667,0,3,1,0,0.1283169984817505,0.1283169984817505
ESP-La Liga,2223,Real Betis,Rodrigo Sánchez,4,2022,153,8410,F M S,30,1625,2,1.6183249522000551,2,1.6183249522000551,3,2.598064145073294,15,22,0,0,6.500272762030363,3.2110991198569536
ESP-La Liga,2223,Real Betis,Rui Silva,4,2022,153,5109,GK,26,2340,0,0.0,0,0.0,0,0.0,0,0,2,0,2.800393719226122,2.800393719226122
ESP-La Liga,2223,Real Betis,Sergio Canales,4,2022,153,2571,M S,31,2432,4,4.655821478925645,3,3.912543452344835,3,5.269131166860461,39,56,2,2,12.74706557393074,5.691056125797331
ESP-La Liga,2223,Real Betis,Víctor Ruiz,4,2022,153,2298,D S,10,546,0,0.04069310054183,0,0.04069310054183,0,0.2758769989013672,1,1,0,0,0.5371403936296701,0.5371403936296701
ESP-La Liga,2223,Real Betis,William Carvalho,4,2022,153,6926,M S,33,2478,3,3.331784239038825,3,3.331784239038825,0,1.4937704876065254,26,22,6,1,11.703816525638103,7.958751594647765
ESP-La Liga,2223,Real Betis,Willian José,4,2022,153,2361,F S,28,694,2,2.6430313661694527,1,1.89975131303072,1,1.5757725331932306,21,8,1,0,2.613967090845108,0.3217277936637401
ESP-La Liga,2223,Real Betis,Youssouf Sabaly,4,2022,153,3399,D S,23,1686,1,0.4553237939253449,1,0.4553237939253449,1,1.023790329694748,12,13,2,0,4.961864214390516,3.898220447823405
ESP-La Liga,2223,Real Betis,Álex Moreno,4,2022,153,4120,D,15,1350,0,1.5393667835742235,0,1.5393667835742235,3,1.72757675871253,13,9,1,0,5.49163225106895,2.7245662976056337
ESP-La Liga,2223,Real Madrid,Alvaro Rodríguez,4,2022,150,11186,S,6,69,1,0.4480252005159855,1,0.4480252005159855,1,0.3369350135326385,2,1,0,0,0.4013029932975769,0.064367800951004
ESP-La Liga,2223,Real Madrid,Andriy Lunin,4,2022,150,7194,GK,7,630,0,0.0,0,0.0,0,0.0,0,0,0,0,1.805660476908088,1.805660476908088
ESP-La Liga,2223,Real Madrid,Antonio Rüdiger,4,2022,150,1822,D S,33,2403,1,1.6836376637220385,1,1.6836376637220385,0,0.1438728049397468,22,2,1,0,12.490491887554526,12.203336661681533
ESP-La Liga,2223,Real Madrid,Aurelien Tchouameni,4,2022,150,6560,M S,33,2119,0,1.8135417830199003,0,1.8135417830199003,4,2.2470023315399885,38,22,2,0,16.806700598448515,15.325574142858386
ESP-La Liga,2223,Real Madrid,Casemiro,4,2022,150,2248,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0303834993392229,0.0303834993392229
ESP-La Liga,2223,Real Madrid,Dani Ceballos,4,2022,150,2446,F M S,30,1571,0,0.8838151339441538,0,0.8838151339441538,4,1.5791313890367746,18,30,8,0,10.006784664466975,8.647186681628227
ESP-La Liga,2223,Real Madrid,Daniel Carvajal,4,2022,150,2260,D S,27,1800,0,0.9701880179345608,0,0.9701880179345608,2,1.461747782304883,12,22,6,1,10.391046974807978,8.656736409291625
ESP-La Liga,2223,Real Madrid,David Alaba,4,2022,150,391,D S,23,1843,1,1.0671612191945314,1,1.0671612191945314,3,0.8824038803577423,14,16,3,0,9.920192981138824,9.280090298503636
ESP-La Liga,2223,Real Madrid,Eden Hazard,4,2022,150,701,F S,6,192,0,1.1632085293531418,0,0.4199305027723312,1,0.5278562940657139,3,7,0,0,1.4555427730083466,0.507756195962429
ESP-La Liga,2223,Real Madrid,Eder Militão,4,2022,150,7829,D S,33,2696,5,3.472639105282724,5,3.472639105282724,0,0.6630480252206326,22,7,4,0,15.225922979414465,14.706600114703178
ESP-La Liga,2223,Real Madrid,Eduardo Camavinga,4,2022,150,7359,D M S,37,1991,0,0.6828225199133158,0,0.6828225199133158,1,1.7947969678789375,18,24,6,0,16.90995531156659,15.676676645874975
ESP-La Liga,2223,Real Madrid,Federico Valverde,4,2022,150,6241,F M S,34,2504,7,4.023555099964142,7,4.023555099964142,4,6.36190115660429,63,43,2,0,20.64074229262769,13.516591982915998
ESP-La Liga,2223,Real Madrid,Ferland Mendy,4,2022,150,6233,D S,18,1382,0,0.1458809971809387,0,0.1458809971809387,1,0.5697666946798563,1,13,2,0,5.359840624034405,4.935586698353291
ESP-La Liga,2223,Real Madrid,Jesús Vallejo,4,2022,150,5234,S,1,21,0,0.7558940052986145,0,0.7558940052986145,0,0.0,2,0,0,0,0.2461089938879013,0.2461089938879013
ESP-La Liga,2223,Real Madrid,Karim Benzema,4,2022,150,2370,F,24,2056,19,23.95281184464693,12,18.006582662463188,3,6.247546784579754,107,48,1,0,25.88561362028122,8.579489946365356
ESP-La Liga,2223,Real Madrid,Lucas Vázquez,4,2022,150,2253,D S,23,1136,4,1.8904301412403584,4,1.8904301412403584,1,1.577684948220849,14,23,2,0,9.31353317759931,6.785189708694816
ESP-La Liga,2223,Real Madrid,Luka Modric,4,2022,150,2250,M S,33,1756,4,3.426376735791564,3,2.683098709210753,3,5.127760328352451,30,42,7,0,15.952041245996952,11.54232443124056
ESP-La Liga,2223,Real Madrid,Marco Asensio,4,2022,150,2117,F M S,31,1422,9,6.373870919458568,9,5.630593827925623,6,5.166510669514537,59,40,1,0,15.242820231243968,8.65533515624702
ESP-La Liga,2223,Real Madrid,Mariano,4,2022,150,5110,F S,9,138,0,0.3433794807642698,0,0.3433794807642698,0,0.8060719966888428,5,1,2,0,1.8453891426324844,0.787815771996975
ESP-La Liga,2223,Real Madrid,Nacho,4,2022,150,2247,D S,27,1620,1,0.7169018145650625,1,0.7169018145650625,1,0.8847187478095293,9,12,7,0,8.059497049078345,6.968906365334988
ESP-La Liga,2223,Real Madrid,Rodrygo,4,2022,150,8015,F M S,34,2385,9,14.77451155334711,8,14.0312335267663,8,7.274762897752225,98,47,4,0,27.13535382971168,10.772944938391449
ESP-La Liga,2223,Real Madrid,Sergio Arribas,4,2022,150,8862,S,2,13,0,0.1331080049276352,0,0.1331080049276352,0,0.0700315982103347,1,1,0,0,0.2543320059776306,0.1212249994277954
ESP-La Liga,2223,Real Madrid,Thibaut Courtois,4,2022,150,680,GK,31,2790,0,0.0,0,0.0,0,0.2741317041218281,0,2,0,0,8.99799115024507,8.723853116855025
ESP-La Liga,2223,Real Madrid,Toni Kroos,4,2022,150,2369,M S,30,2181,2,1.200868676416576,2,1.200868676416576,4,4.9393202075734735,31,54,0,1,18.488424599170685,16.898543439805508
ESP-La Liga,2223,Real Madrid,Vinícius Júnior,4,2022,150,7008,F M S,33,2847,10,10.869105548597872,10,10.869105548597872,9,9.859566218219696,77,64,10,1,25.33413933031261,9.522749237716198
ESP-La Liga,2223,Real Madrid,Álvaro Odriozola,4,2022,150,2418,S,3,33,0,0.1321270018815994,0,0.1321270018815994,0,0.322210393846035,1,2,0,0,0.565699465572834,0.1113620772957801
ESP-La Liga,2223,Real Sociedad,Aihen Muñoz,4,2022,140,7306,D S,23,1756,0,0.1447881907224655,0,0.1447881907224655,1,1.1765716671943665,5,14,2,0,7.384047195315361,6.984810799360275
ESP-La Liga,2223,Real Sociedad,Alex Sola,4,2022,140,7424,D S,10,346,0,0.0831240015104413,0,0.0831240015104413,0,0.0630900990217924,4,2,1,0,1.190809529274702,1.105208221822977
ESP-La Liga,2223,Real Sociedad,Alexander Isak,4,2022,140,5232,F,2,157,1,0.5624610185623169,1,0.5624610185623169,0,0.1057390011847019,3,2,0,0,0.6682000011205673,0.0
ESP-La Liga,2223,Real Sociedad,Alexander Sørloth,4,2022,140,6531,F S,34,2411,12,15.474885508418083,12,15.474885508418083,3,4.683027924969792,63,31,4,0,21.82136031612754,4.321957105770707
ESP-La Liga,2223,Real Sociedad,Ander Barrenetxea,4,2022,140,7308,D F M S,23,845,3,3.3963296115398407,3,3.3963296115398407,1,0.84561413154006,18,8,4,0,4.909930506721139,1.73104795999825
ESP-La Liga,2223,Real Sociedad,Ander Guevara,4,2022,140,6126,M S,8,204,0,0.0355802997946739,0,0.0355802997946739,0,0.5061549991369247,1,4,2,0,1.8064899146556852,1.3702009320259094
ESP-La Liga,2223,Real Sociedad,Ander Martín,4,2022,140,10435,S,3,36,0,0.0,0,0.0,0,0.1256430000066757,0,2,0,0,0.1256430000066757,0.0
ESP-La Liga,2223,Real Sociedad,Andoni Gorosabel,4,2022,140,6325,D S,27,1722,0,0.4998189294710755,0,0.4998189294710755,0,1.4960256349295378,14,13,3,0,7.282115217298269,6.5624149944633245
ESP-La Liga,2223,Real Sociedad,Aritz Elustondo,4,2022,140,2228,D S,25,1423,0,0.7899330025538802,0,0.7899330025538802,1,1.0407416969537735,8,4,5,1,2.986453192308545,2.848995748907328
ESP-La Liga,2223,Real Sociedad,Asier Illarramendi,4,2022,140,2232,M S,24,1082,1,0.8316995371133089,1,0.8316995371133089,0,0.3370774667710066,12,10,5,0,5.127846831455827,4.199352655559778
ESP-La Liga,2223,Real Sociedad,Beñat Turrientes,4,2022,140,9465,M S,6,95,0,0.0,0,0.0,0,0.1034769974648952,0,2,0,0,0.2048501949757337,0.1825783941894769
ESP-La Liga,2223,Real Sociedad,Brais Méndez,4,2022,140,6227,M S,34,2439,8,5.7975368313491344,8,5.7975368313491344,4,3.794712699949741,60,48,6,0,12.904487824067472,6.832457087934017
ESP-La Liga,2223,Real Sociedad,Carlos Fernández,4,2022,140,2070,F S,24,623,1,3.322447409853339,1,3.322447409853339,0,0.4054719097912311,20,7,6,0,3.830534359440208,1.1505183726549149
ESP-La Liga,2223,Real Sociedad,David Silva,4,2022,140,617,F M S,28,2006,2,5.60367547813803,2,5.60367547813803,5,4.561426822096109,30,34,3,0,17.130300030112267,8.042002441361547
ESP-La Liga,2223,Real Sociedad,Diego Rico,4,2022,140,5065,D S,20,1651,0,0.1770382300019264,0,0.1770382300019264,0,1.5705405864864588,9,10,3,0,5.12915344722569,4.6733418349176645
ESP-La Liga,2223,Real Sociedad,Igor Zubeldia,4,2022,140,2417,D S,31,2549,1,0.8803982120007277,1,0.8803982120007277,1,0.3120795488357544,6,3,11,0,6.171228911727667,5.8835909608751535
ESP-La Liga,2223,Real Sociedad,Jon Ander Olasagasti,4,2022,140,9466,S,3,58,0,0.0300220996141433,0,0.0300220996141433,0,0.0,2,0,0,0,0.2413191944360733,0.2112970948219299
ESP-La Liga,2223,Real Sociedad,Jon Karrikaburu,4,2022,140,9922,S,6,72,0,0.2701809052377939,0,0.2701809052377939,0,0.5026959776878357,5,1,1,0,0.7728761928156018,0.0
ESP-La Liga,2223,Real Sociedad,Jon Magunacelaya,4,2022,140,11204,S,2,58,0,0.0278300996869802,0,0.0278300996869802,0,0.6553639769554138,1,2,0,0,0.6553639769554138,0.0
ESP-La Liga,2223,Real Sociedad,Jon Pacheco Dozagarat,4,2022,140,8423,D S,17,1177,0,0.1375884776934981,0,0.1375884776934981,1,0.082074336707592,3,1,2,0,3.026727038435638,2.9330248031765223
ESP-La Liga,2223,Real Sociedad,Martín Zubimendi,4,2022,140,7526,M S,36,3111,1,2.1527466010302305,1,2.1527466010302305,3,2.5357956681400537,13,20,12,0,12.739665783941746,10.548374282196164
ESP-La Liga,2223,Real Sociedad,Mikel Merino,4,2022,140,5304,M S,33,2508,2,4.802772412076592,2,4.059494385495782,9,7.289825182408094,42,44,5,1,17.641651447862387,10.858597200363874
ESP-La Liga,2223,Real Sociedad,Mikel Oyarzabal,4,2022,140,2234,F M S,23,1234,4,5.102983638644218,2,2.8731560558080678,1,2.5520786121487617,19,14,1,0,6.747103767469525,2.270870100706816
ESP-La Liga,2223,Real Sociedad,Mohamed Ali-Cho,4,2022,140,8685,F M S,19,567,1,2.3913755249232054,1,2.3913755249232054,2,2.285809044726193,23,7,1,0,5.717056822031736,1.0586727373301985
ESP-La Liga,2223,Real Sociedad,Pablo Marín,4,2022,140,11185,M S,10,344,0,1.345354851335287,0,1.345354851335287,0,0.7839239165186882,9,6,1,0,2.63032665848732,0.5254109092056751
ESP-La Liga,2223,Real Sociedad,Remiro,4,2022,140,2555,GK,38,3420,0,0.0,0,0.0,0,0.0500283986330032,0,1,1,0,2.809489536099136,2.7594611337408423
ESP-La Liga,2223,Real Sociedad,Roberto Navarro,4,2022,140,8765,M S,17,303,0,1.17804691568017,0,1.17804691568017,0,1.5835009161382914,12,12,2,0,2.8150324150919914,0.729510510340333
ESP-La Liga,2223,Real Sociedad,Robin Le Normand,4,2022,140,7276,D S,33,2794,0,0.4319506259635091,0,0.4319506259635091,0,0.1614508032798767,10,3,6,0,5.503807855769992,5.485644852742553
ESP-La Liga,2223,Real Sociedad,Takefusa Kubo,4,2022,140,8001,F M S,35,2483,9,7.147603329271078,9,7.147603329271078,4,6.844971331767738,72,38,3,0,15.974665026180446,4.888196804560721
ESP-La Liga,2223,Valladolid,Anuar Mohamed,4,2022,231,6918,F M,3,221,1,0.4649979956448078,1,0.4649979956448078,0,0.508822999894619,3,4,1,0,1.0036240220069883,0.0702511966228485
ESP-La Liga,2223,Valladolid,Babatunde Akinsola,4,2022,231,11525,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2223,Valladolid,Cyle Larin,4,2022,231,11340,F S,19,1476,8,7.6028114929795265,6,6.116256274282932,3,2.5209364108741283,50,16,4,0,8.023387804627419,0.378777889534831
ESP-La Liga,2223,Valladolid,Darwin Machís,4,2022,231,4226,F M S,11,601,0,1.1315489020198584,0,1.1315489020198584,1,2.004057310521602,19,9,1,0,3.433870742097497,1.009044712409377
ESP-La Liga,2223,Valladolid,David Torres,4,2022,231,10888,D S,7,385,0,0.5087717771530151,0,0.5087717771530151,0,0.0292575005441904,1,1,1,0,0.414928488433361,0.3856708873063326
ESP-La Liga,2223,Valladolid,Gonzalo Plata,4,2022,231,10883,F M S,34,2323,1,4.737471722066402,1,4.737471722066402,5,2.532013976946473,37,37,1,0,11.411289884708822,5.493843943811953
ESP-La Liga,2223,Valladolid,Iván Fresneda,4,2022,231,10886,D M S,22,1775,0,0.6071393769234419,0,0.6071393769234419,0,1.6574616050347686,4,18,3,0,4.747061561793089,3.0231686271727085
ESP-La Liga,2223,Valladolid,Iván Sánchez,4,2022,231,4169,F M S,25,1125,1,0.4739026669412851,1,0.4739026669412851,1,1.8839735956862569,17,17,0,0,4.305321861058474,2.967937429435551
ESP-La Liga,2223,Valladolid,Javi Sánchez,4,2022,231,7245,D S,32,2403,1,0.7272371081635356,1,0.7272371081635356,0,0.1107037998735904,9,3,11,0,4.162804018706083,4.033565331250429
ESP-La Liga,2223,Valladolid,Jawad El Yamiq,4,2022,231,6546,D S,25,1611,1,1.5734347440302372,1,1.5734347440302372,0,0.2936964705586433,17,5,2,1,3.4236715212464333,2.43558200635016
ESP-La Liga,2223,Valladolid,Joaquín Fernández,4,2022,231,7233,D S,27,2155,1,0.912449674680829,1,0.912449674680829,0,0.073665602132678,10,2,4,0,3.377032254822552,3.344569251872599
ESP-La Liga,2223,Valladolid,Jordi Masip,4,2022,231,2105,GK,28,2512,0,0.0,0,0.0,0,0.0,0,0,4,0,1.472627709619701,1.472627709619701
ESP-La Liga,2223,Valladolid,Juanjo Narváez,4,2022,231,6165,M S,5,137,0,0.1683096997439861,0,0.1683096997439861,0,0.0,3,0,0,0,0.2547493986785412,0.086439698934555
ESP-La Liga,2223,Valladolid,Kenedy,4,2022,231,689,F S,12,243,0,0.4864522498100996,0,0.4864522498100996,1,0.5387211591005325,6,4,3,0,1.0084628565236926,0.1018276372924447
ESP-La Liga,2223,Valladolid,Kike Pérez,4,2022,231,8470,M S,36,2356,1,1.5908779939636588,1,1.5908779939636588,2,2.4986217943951488,46,32,9,0,7.024913653731346,4.2678336994722486
ESP-La Liga,2223,Valladolid,Lucas Olaza,4,2022,231,7514,D S,23,1490,0,0.1744347643107175,0,0.1744347643107175,1,0.9954753164201976,5,16,3,0,2.708093591965735,1.9561815783381464
ESP-La Liga,2223,Valladolid,Lucas Rosa,4,2022,231,11147,D S,17,926,0,0.5404149293899536,0,0.5404149293899536,1,0.7423919308930635,6,10,3,0,2.3169048987329006,1.1733830692246556
ESP-La Liga,2223,Valladolid,Luis Pérez,4,2022,231,8762,D M S,18,1215,0,0.1030951980501413,0,0.1030951980501413,1,1.0376136125996709,4,13,2,0,3.365831907838583,2.340322279371321
ESP-La Liga,2223,Valladolid,Manuel Pozo,4,2022,231,11415,S,1,18,0,0.0713910982012748,0,0.0713910982012748,0,0.0576036982238292,1,1,0,0,0.1289950013160705,0.0576036982238292
ESP-La Liga,2223,Valladolid,Martin Hongla,4,2022,231,5103,D M S,16,1321,0,0.0139461001381278,0,0.0139461001381278,0,0.1108172684907913,1,2,5,2,1.9600240355357528,1.8790185367688537
ESP-La Liga,2223,Valladolid,Mickaël Malsa,4,2022,231,8907,S,5,51,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2223,Valladolid,Monchu,4,2022,231,8420,M S,33,2036,3,2.376700069755316,3,2.376700069755316,2,2.798762056045234,39,25,10,0,6.02782881911844,3.670932489447296
ESP-La Liga,2223,Valladolid,Roberto Arroyo,4,2022,231,10889,S,1,10,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2223,Valladolid,Roque Mesa,4,2022,231,2356,M S,29,1631,2,1.2065193159505725,2,1.2065193159505725,1,0.8873448986560106,26,18,8,1,5.951599834486842,4.353925374336541
ESP-La Liga,2223,Valladolid,Sekou Gassama,4,2022,231,10885,S,1,32,0,0.4819799959659576,0,0.4819799959659576,0,0.0290028005838394,2,1,0,0,0.5363950133323669,0.0254120007157325
ESP-La Liga,2223,Valladolid,Selim Amallah,4,2022,231,11379,F M S,7,270,2,0.7113122809678316,2,0.7113122809678316,1,0.4905868247151375,5,3,2,1,1.8679705988615751,1.2709545753896236
ESP-La Liga,2223,Valladolid,Sergio Asenjo,4,2022,231,2460,GK,10,900,0,0.0,0,0.0,0,0.0,0,0,0,0,0.8454583957791328,0.8454583957791328
ESP-La Liga,2223,Valladolid,Sergio Escudero,4,2022,231,2064,D M S,23,1450,1,1.8029865119606256,1,1.8029865119606256,0,1.764399147592485,27,15,3,0,4.908221675083041,3.722209934145212
ESP-La Liga,2223,Valladolid,Sergio León,4,2022,231,5095,F S,29,1313,6,4.211818747222424,5,2.725259453058243,1,1.7067245226353407,28,13,0,1,5.114428512752056,1.4469424933195114
ESP-La Liga,2223,Valladolid,Shon Weissman,4,2022,231,8761,F S,15,741,1,2.773466968908906,1,2.773466968908906,0,0.1460994984954595,18,3,1,0,2.567174875177443,0.1401690114289522
ESP-La Liga,2223,Valladolid,Zouhair Feddal,4,2022,231,2388,D S,8,364,0,0.1037579998373985,0,0.1037579998373985,0,0.1416873969137668,1,2,1,0,0.3284390103071928,0.2301070094108581
ESP-La Liga,2223,Valladolid,Álvaro Aceves,4,2022,231,10887,S,1,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2223,Valladolid,Álvaro Aguado,4,2022,231,10884,M S,34,1861,1,0.8337907223030925,1,0.8337907223030925,2,1.9919086061418056,20,35,3,0,6.48014413472265,4.823382252827287
ESP-La Liga,2223,Valladolid,Óscar Plano,4,2022,231,6921,F M S,33,2044,1,2.7470562513917685,1,2.7470562513917685,1,1.9630025178194048,30,16,3,0,7.572194814682007,4.898834419436753
ESP-La Liga,2223,Sevilla,Adnan Januzaj,4,2022,138,323,M S,2,48,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2223,Sevilla,Alejandro Gomez,4,2022,138,1491,F M S,19,1060,1,1.48479794152081,1,1.48479794152081,1,2.053089139983058,22,14,4,0,7.090924225747585,3.941116283647716
ESP-La Liga,2223,Sevilla,Alex Telles,4,2022,138,1828,D S,27,1417,0,0.3782238299027085,0,0.3782238299027085,2,1.4940415490418673,12,19,6,0,3.430224734358489,1.8792855944484472
ESP-La Liga,2223,Sevilla,Bono,4,2022,138,6120,GK,25,2155,0,0.0,0,0.0,0,0.0,0,0,1,0,2.3140338519588117,2.3140338519588117
ESP-La Liga,2223,Sevilla,Bryan Gil Salvatierra,4,2022,138,7338,D M S,17,924,2,3.708265768364072,2,3.708265768364072,2,0.8172996062785387,17,8,4,0,6.243981336243451,1.864203150384128
ESP-La Liga,2223,Sevilla,Carlos Álvarez,4,2022,138,11264,S,1,5,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1165859997272491,0.1165859997272491
ESP-La Liga,2223,Sevilla,Diego Hormigo,4,2022,138,11265,D,1,47,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
ESP-La Liga,2223,Sevilla,Erik Lamela,4,2022,138,644,D F M S,32,1846,6,6.223248302936554,6,6.223248302936554,0,1.5323463045060637,47,23,8,1,9.57962186448276,3.953694580122829
ESP-La Liga,2223,Sevilla,Fernando,4,2022,138,615,D M S,22,1590,0,0.2176484111696481,0,0.2176484111696481,1,0.6410906948149204,6,9,3,1,3.3378488272428517,2.660781491547823
ESP-La Liga,2223,Sevilla,Gonzalo Montiel,4,2022,138,9897,D S,28,1512,0,1.0975315943360329,0,1.0975315943360329,3,2.563980428501964,8,20,8,1,6.726858721114695,4.848179659806192
ESP-La Liga,2223,Sevilla,Isco,4,2022,138,2255,F M S,12,813,0,0.1414475990459323,0,0.1414475990459323,2,1.4168379111215472,4,17,5,0,1.773023317568004,0.3901673993095755
ESP-La Liga,2223,Sevilla,Ivan Rakitic,4,2022,138,2094,M S,31,1788,1,3.0687213544733822,0,1.5821661413647234,3,1.7961411206051707,31,28,3,1,8.292131656315178,6.440075376071036
ESP-La Liga,2223,Sevilla,Iván Romero,4,2022,138,9275,S,1,7,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
ESP-La Liga,2223,Sevilla,Jesús Corona,4,2022,138,10323,M S,4,105,1,0.4191984832286834,1,0.4191984832286834,0,0.1423097476363182,1,3,0,0,1.1880550719797611,0.6265468634665012
